YearsCodePro_n,YearsCode_n,WorkExp_n,EdLevel_n,OrgSize_n,Remote_n,Country_n,DevType_n,lang_count,lang_Python,lang_JavaScript,lang_TypeScript,lang_SQL,lang_Java,lang_CSharp,lang_CPlusPlus,lang_PHP,lang_Go,lang_Rust,IsFullTime,ConvertedCompYearly
23.0,32.0,25.0,3.0,9.0,0.0,3,10.0,6,1,0,0,1,1,0,0,1,0,0,1,113851.0
7.0,14.0,10.0,5.0,5.0,1.0,6,0.0,3,0,1,1,0,0,0,0,0,0,0,1,53703.0
7.0,12.0,10.0,6.0,6.0,1.0,6,7.0,2,0,0,0,0,1,0,0,0,0,0,1,47557.0
27.0,35.0,27.0,5.0,4.0,0.0,6,0.0,5,0,1,1,1,0,1,0,0,0,0,1,79279.0
17.0,26.0,17.0,6.0,9.0,0.0,4,0.0,13,1,1,0,1,1,1,1,1,0,0,1,65799.0
10.0,15.0,10.0,6.0,4.0,0.0,8,5.0,1,0,0,0,0,0,0,0,0,0,0,1,55000.0
10.0,10.0,10.0,5.0,4.0,1.0,6,10.0,4,1,1,1,0,0,0,0,0,0,0,1,151952.0
8.0,10.0,20.0,5.0,4.0,2.0,7,0.0,6,0,1,0,1,0,0,0,1,0,0,1,34370.0
39.0,50.0,41.0,5.0,2.0,0.0,10,5.0,5,1,0,0,0,0,0,0,0,1,0,1,200000.0
7.0,15.0,8.0,6.0,8.0,1.0,10,10.0,1,1,0,0,0,0,0,0,0,0,0,1,105000.0
1.0,13.0,2.0,6.0,6.0,1.0,6,1.0,6,0,1,1,1,1,0,0,0,0,0,1,103243.0
20.0,25.0,10.0,3.0,7.0,1.0,9,5.0,6,1,0,0,1,0,0,0,0,1,0,1,114649.0
22.0,28.0,26.0,5.0,2.0,0.0,6,0.0,5,0,1,1,1,0,0,0,1,0,0,0,200939.0
9.0,11.0,9.0,2.0,5.0,1.0,6,9.0,11,1,1,0,1,0,0,1,1,1,1,1,47952.0
3.0,5.0,4.0,4.0,5.0,0.0,1,2.0,4,0,1,1,0,0,1,0,0,0,0,1,40708.0
4.0,5.0,10.0,5.0,7.0,0.0,8,10.0,3,0,1,1,1,0,0,0,0,0,0,1,45000.0
14.0,20.0,14.0,5.0,5.0,1.0,6,1.0,5,0,1,0,1,0,0,0,1,0,0,1,17185.0
9.0,11.0,10.0,6.0,7.0,1.0,3,5.0,5,1,0,0,0,0,0,0,0,1,1,1,91295.0
7.0,7.0,7.0,6.0,3.0,1.0,3,0.0,7,1,1,1,1,1,0,0,0,0,0,1,64444.0
3.0,5.0,3.0,3.0,9.0,1.0,6,1.0,2,0,0,0,1,1,0,0,0,0,0,1,18833.0
13.0,25.0,10.0,6.0,5.0,2.0,6,1.0,1,0,0,0,0,0,0,0,0,0,0,1,37592.0
10.0,13.0,10.0,5.0,5.0,0.0,6,10.0,5,1,0,0,1,0,0,0,0,1,1,0,198198.0
0.0,8.0,1.0,2.0,2.0,0.0,3,0.0,4,0,0,1,1,0,0,0,0,0,1,0,45111.0
20.0,22.0,10.0,6.0,7.0,1.0,6,1.0,3,0,0,0,1,1,0,0,0,0,0,1,55592.0
23.0,27.0,23.0,5.0,5.0,1.0,10,8.0,5,1,1,0,0,0,0,1,0,0,0,1,202000.0
4.0,8.0,4.0,5.0,9.0,1.0,4,10.0,2,1,0,0,1,0,0,0,0,0,0,1,10731.0
4.0,7.0,4.0,3.0,4.0,1.0,7,0.0,2,1,1,0,0,0,0,0,0,0,0,1,47259.0
9.0,12.0,2.0,6.0,4.0,1.0,3,10.0,5,1,0,0,0,0,1,0,0,0,1,1,55851.0
5.0,8.0,5.0,6.0,2.0,2.0,2,0.0,4,0,1,1,0,0,1,0,0,0,0,1,37592.0
25.0,39.0,25.0,7.0,9.0,0.0,6,8.0,3,0,0,0,0,0,0,1,0,0,0,0,141776.0
12.0,20.0,12.0,5.0,4.0,1.0,9,0.0,14,1,1,1,1,1,1,1,1,0,0,1,96815.0
3.0,6.0,10.0,5.0,5.0,2.0,6,1.0,1,0,0,1,0,0,0,0,0,0,0,1,14016.0
4.0,10.0,3.0,6.0,8.0,1.0,6,4.0,5,1,1,0,0,1,0,0,0,0,1,1,70193.0
9.0,12.0,9.0,5.0,6.0,1.0,10,0.0,6,0,1,1,1,1,0,0,0,0,0,1,147500.0
22.0,27.0,22.0,5.0,7.0,0.0,10,8.0,5,0,0,0,1,1,0,0,0,0,0,1,195718.0
29.0,35.0,10.0,6.0,7.0,1.0,10,1.0,2,0,0,0,1,1,0,0,0,0,0,1,270000.0
2.0,6.0,2.0,5.0,4.0,2.0,4,0.0,6,1,1,0,0,1,0,1,0,0,0,1,10767.0
9.0,9.0,17.0,6.0,8.0,1.0,6,0.0,5,1,1,0,1,0,0,0,0,0,0,1,61866.0
3.0,6.0,3.0,5.0,4.0,1.0,3,8.0,5,1,0,0,0,0,1,0,0,1,0,1,85925.0
4.0,10.0,4.0,5.0,9.0,2.0,4,0.0,9,1,1,1,1,1,0,1,0,0,0,1,41872.0
10.0,14.0,10.0,5.0,4.0,0.0,3,0.0,9,0,1,1,1,0,0,0,1,0,0,1,91295.0
11.0,14.0,10.0,6.0,3.0,0.0,8,2.0,4,0,1,1,0,0,0,0,0,0,0,1,54000.0
30.0,30.0,30.0,2.0,5.0,0.0,10,2.0,4,0,1,1,0,0,0,0,0,0,0,1,160000.0
5.0,10.0,5.0,3.0,3.0,0.0,6,2.0,3,0,1,1,0,0,0,0,0,0,0,1,20000.0
6.0,15.0,10.0,5.0,4.0,1.0,6,0.0,5,0,1,1,1,0,1,0,0,0,0,1,114955.0
5.0,10.0,5.0,6.0,9.0,1.0,2,10.0,2,0,0,0,0,1,0,1,0,0,0,1,61222.0
3.0,17.0,10.0,7.0,4.0,2.0,1,10.0,3,0,0,0,0,0,0,1,0,0,1,1,87231.0
13.0,23.0,13.0,5.0,2.0,0.0,6,0.0,4,0,1,1,1,0,0,0,0,0,0,1,70654.0
15.0,20.0,15.0,5.0,7.0,1.0,5,1.0,5,1,0,0,1,0,1,0,0,0,0,1,102036.0
9.0,9.0,10.0,5.0,5.0,0.0,10,10.0,8,1,1,1,1,1,1,0,0,0,0,1,100000.0
10.0,22.0,10.0,3.0,2.0,1.0,6,0.0,7,1,0,0,1,0,0,0,0,0,1,1,76307.0
15.0,21.0,10.0,6.0,5.0,1.0,6,8.0,2,0,0,0,0,0,0,1,0,0,0,1,133700.0
7.0,15.0,7.0,3.0,4.0,0.0,6,5.0,3,1,0,0,1,0,0,0,0,0,1,1,28233.0
15.0,20.0,15.0,6.0,5.0,1.0,6,3.0,9,1,1,0,1,0,0,1,0,1,0,1,45111.0
4.0,8.0,10.0,5.0,7.0,1.0,10,0.0,7,0,1,0,1,1,1,0,0,0,0,1,80000.0
12.0,12.0,12.0,2.0,4.0,2.0,6,0.0,5,0,1,1,1,0,0,0,0,0,0,1,34108.0
15.0,20.0,15.0,6.0,5.0,2.0,10,10.0,7,0,1,1,1,0,1,0,0,0,0,1,120000.0
3.0,6.0,15.0,5.0,5.0,0.0,10,0.0,8,0,1,1,0,1,1,0,0,0,0,1,95000.0
4.0,8.0,4.0,4.0,3.0,2.0,6,2.0,3,0,1,1,0,0,0,0,0,0,0,1,190080.0
5.0,7.0,4.0,6.0,4.0,1.0,10,10.0,6,1,1,0,0,0,0,1,0,0,1,1,160000.0
37.0,42.0,10.0,5.0,5.0,2.0,10,0.0,1,1,0,0,0,0,0,0,0,0,0,1,400000.0
22.0,26.0,22.0,5.0,5.0,0.0,10,1.0,5,0,1,1,1,0,1,0,0,0,0,1,184000.0
18.0,22.0,22.0,3.0,8.0,0.0,0,1.0,1,0,0,0,0,0,0,0,0,1,0,1,67135.0
14.0,25.0,10.0,5.0,5.0,1.0,6,5.0,5,1,0,0,1,0,0,0,1,1,0,1,32610.0
4.0,6.0,4.0,5.0,4.0,1.0,6,1.0,2,0,1,0,0,0,0,0,0,0,0,1,21481.0
10.0,14.0,10.0,5.0,9.0,1.0,6,5.0,5,1,0,1,1,1,0,0,0,0,0,1,165165.0
16.0,23.0,16.0,6.0,9.0,1.0,3,0.0,8,1,1,1,1,0,1,0,0,0,1,1,85925.0
0.0,9.0,1.0,3.0,5.0,2.0,3,0.0,2,1,1,0,0,0,0,0,0,0,0,1,54777.0
7.0,8.0,8.0,6.0,6.0,0.0,3,7.0,1,0,0,0,0,0,0,0,0,0,0,1,96666.0
20.0,24.0,24.0,5.0,7.0,0.0,1,1.0,3,0,1,0,0,0,0,0,1,0,0,1,142478.0
3.0,7.0,10.0,6.0,4.0,2.0,6,9.0,9,1,0,0,0,0,1,1,0,0,1,1,51555.0
3.0,10.0,3.0,5.0,5.0,1.0,5,0.0,2,0,0,1,0,1,0,0,0,0,0,1,57071.0
12.0,15.0,12.0,5.0,6.0,0.0,10,10.0,6,0,1,1,0,0,1,0,0,1,0,1,250000.0
4.0,7.0,4.0,5.0,4.0,2.0,10,0.0,5,0,1,1,1,0,1,0,0,0,0,1,87000.0
7.0,11.0,7.0,6.0,7.0,1.0,1,1.0,7,1,0,0,1,0,0,0,0,1,0,1,141751.0
30.0,34.0,34.0,5.0,5.0,0.0,10,10.0,2,0,0,0,0,0,0,0,0,0,0,1,400000.0
4.0,7.0,10.0,6.0,2.0,1.0,6,0.0,6,0,1,1,1,0,1,1,0,0,0,1,59073.0
5.0,10.0,5.0,5.0,2.0,1.0,6,0.0,6,0,1,1,1,0,0,0,0,0,0,0,21481.0
4.0,8.0,4.0,5.0,7.0,1.0,6,7.0,1,0,0,0,0,0,0,0,0,0,0,1,82658.0
1.0,9.0,1.0,6.0,5.0,1.0,6,8.0,5,1,1,0,1,0,1,0,0,0,0,1,44681.0
7.0,12.0,10.0,5.0,5.0,0.0,6,2.0,3,0,1,1,0,0,0,0,0,0,0,1,118919.0
10.0,10.0,10.0,3.0,5.0,0.0,6,0.0,8,1,1,1,1,0,1,0,1,0,0,1,64570.0
6.0,20.0,35.0,7.0,4.0,0.0,10,0.0,7,1,1,1,1,0,0,0,0,0,0,1,140000.0
6.0,7.0,6.0,3.0,2.0,0.0,6,7.0,4,0,1,1,0,0,0,0,0,0,0,0,13161.0
8.0,14.0,10.0,5.0,4.0,1.0,6,1.0,7,0,1,1,1,0,0,0,1,1,1,1,86039.0
9.0,10.0,10.0,3.0,4.0,1.0,3,2.0,7,0,1,1,1,0,0,0,0,0,0,1,75184.0
9.0,19.0,9.0,6.0,5.0,0.0,7,1.0,4,0,0,0,0,0,1,0,0,0,1,0,206220.0
19.0,23.0,19.0,6.0,5.0,1.0,9,10.0,7,0,1,1,1,0,1,0,1,0,0,1,127388.0
3.0,4.0,10.0,6.0,6.0,1.0,9,0.0,2,0,1,0,0,0,0,0,0,0,0,1,70063.0
3.0,4.0,10.0,3.0,1.0,0.0,6,10.0,4,1,1,0,0,0,0,0,0,0,0,0,17945.0
6.0,10.0,10.0,5.0,4.0,0.0,6,10.0,4,1,0,0,0,0,1,1,0,0,0,1,34557.0
15.0,23.0,15.0,5.0,6.0,1.0,6,8.0,2,0,0,0,0,0,1,0,0,0,0,1,144842.0
3.0,8.0,3.0,6.0,9.0,1.0,10,0.0,15,1,1,1,1,1,0,0,1,1,1,1,151000.0
9.0,15.0,10.0,5.0,8.0,1.0,5,0.0,10,1,1,1,1,1,1,0,1,0,0,1,107406.0
9.0,12.0,10.0,5.0,4.0,1.0,6,0.0,5,1,1,1,0,0,1,0,0,0,0,1,41000.0
11.0,14.0,10.0,3.0,4.0,1.0,1,0.0,3,0,1,0,1,0,1,0,0,0,0,1,58154.0
4.0,9.0,4.0,5.0,4.0,1.0,3,0.0,6,0,1,1,0,1,0,1,0,0,1,1,65733.0
16.0,20.0,10.0,5.0,7.0,1.0,9,0.0,3,1,1,0,0,1,0,0,0,0,0,1,73885.0
8.0,14.0,8.0,6.0,7.0,0.0,9,1.0,1,0,0,0,0,0,0,0,0,0,1,1,229298.0
17.0,20.0,17.0,4.0,8.0,0.0,10,0.0,7,1,1,1,1,0,1,0,0,1,0,1,140000.0
9.0,16.0,9.0,6.0,5.0,1.0,9,0.0,6,0,1,0,1,0,1,0,0,0,0,1,53503.0
25.0,40.0,25.0,6.0,6.0,2.0,6,10.0,4,0,1,0,0,0,1,0,0,0,0,1,215234.0
2.0,3.0,2.0,5.0,4.0,2.0,6,0.0,7,1,1,1,1,0,0,0,1,0,0,1,30718.0
12.0,16.0,12.0,4.0,4.0,0.0,10,0.0,3,0,0,1,1,0,0,0,0,0,0,1,170000.0
2.0,8.0,2.0,5.0,9.0,1.0,6,9.0,4,1,0,0,0,0,0,0,0,0,0,1,50000.0
6.0,11.0,6.0,5.0,4.0,0.0,6,10.0,8,0,1,1,1,0,0,0,1,1,0,1,56000.0
12.0,22.0,11.0,6.0,5.0,2.0,5,9.0,6,1,0,0,0,0,1,1,0,0,1,1,73036.0
2.0,4.0,20.0,5.0,9.0,1.0,3,8.0,4,1,0,0,1,0,0,0,0,0,0,1,55851.0
6.0,10.0,6.0,5.0,8.0,1.0,10,0.0,8,1,1,1,1,0,1,0,0,1,0,1,153000.0
13.0,18.0,10.0,6.0,9.0,1.0,8,7.0,2,0,0,0,0,0,0,0,0,0,0,1,53070.0
8.0,12.0,8.0,5.0,4.0,1.0,1,1.0,1,0,0,1,0,0,0,0,0,0,0,1,92320.0
34.0,40.0,10.0,3.0,2.0,0.0,10,10.0,9,1,1,1,0,0,1,1,0,0,0,1,140000.0
2.0,3.0,3.0,3.0,3.0,0.0,0,1.0,4,0,1,0,1,1,0,0,0,0,0,1,24243.0
2.0,5.0,10.0,6.0,5.0,1.0,6,0.0,9,1,1,0,1,1,0,0,1,1,1,1,20000.0
2.0,4.0,4.0,3.0,3.0,1.0,10,0.0,6,0,1,1,1,0,0,0,0,1,0,0,40000.0
17.0,25.0,10.0,6.0,3.0,0.0,10,6.0,2,1,0,0,1,0,0,0,0,0,0,1,200000.0
2.0,8.0,2.0,3.0,5.0,2.0,6,0.0,2,0,0,0,0,0,1,0,0,0,0,1,20036.0
4.0,9.0,5.0,2.0,5.0,0.0,6,8.0,13,1,1,1,0,1,1,0,1,0,0,1,32222.0
0.0,10.0,10.0,3.0,4.0,1.0,6,1.0,3,1,1,0,0,0,0,1,0,0,0,0,13213.0
5.0,9.0,10.0,6.0,9.0,0.0,0,0.0,3,1,1,0,0,0,0,0,0,0,0,1,81681.0
10.0,15.0,10.0,5.0,4.0,1.0,8,0.0,5,1,1,0,1,0,0,0,1,0,0,1,66000.0
1.0,2.0,2.0,2.0,5.0,1.0,3,10.0,7,1,1,0,1,0,0,0,0,0,0,1,27926.0
17.0,25.0,17.0,6.0,6.0,2.0,6,0.0,22,1,1,1,1,1,1,1,1,1,0,1,68987.0
4.0,7.0,10.0,5.0,6.0,0.0,6,0.0,4,0,1,1,0,1,0,0,0,0,0,1,19000.0
5.0,7.0,5.0,6.0,3.0,0.0,8,0.0,4,1,1,0,0,0,0,0,0,1,0,1,36000.0
2.0,4.0,4.0,6.0,8.0,1.0,3,4.0,4,1,0,0,1,0,1,0,0,0,0,1,48333.0
10.0,20.0,11.0,5.0,5.0,1.0,10,10.0,7,1,1,0,1,1,0,0,0,1,1,1,250000.0
6.0,15.0,10.0,5.0,2.0,2.0,6,0.0,6,0,1,1,1,0,0,1,0,0,0,1,66066.0
26.0,30.0,10.0,4.0,5.0,0.0,10,1.0,4,0,0,1,1,1,1,0,0,0,0,1,150000.0
8.0,8.0,20.0,6.0,5.0,0.0,4,10.0,2,1,0,0,1,0,0,0,0,0,0,0,69388.0
10.0,22.0,15.0,2.0,9.0,0.0,1,0.0,9,1,1,0,1,0,0,0,1,0,0,1,71239.0
3.0,5.0,3.0,3.0,4.0,2.0,3,8.0,7,1,1,0,1,0,1,0,0,0,0,1,48870.0
19.0,21.0,19.0,5.0,5.0,0.0,10,4.0,6,1,0,1,1,1,0,0,0,0,0,1,185000.0
6.0,15.0,6.0,6.0,9.0,1.0,9,0.0,8,1,1,1,0,0,0,0,0,0,1,1,73968.0
16.0,16.0,10.0,7.0,6.0,0.0,6,10.0,5,1,1,1,0,0,0,0,0,1,0,1,72001.0
13.0,18.0,13.0,6.0,4.0,0.0,3,1.0,5,0,1,0,1,1,0,0,0,0,0,1,64444.0
15.0,18.0,28.0,5.0,6.0,0.0,10,0.0,5,0,1,0,1,0,1,0,0,0,0,1,105500.0
15.0,23.0,15.0,6.0,5.0,0.0,0,1.0,2,0,0,0,1,0,0,0,0,0,0,1,19693.0
22.0,33.0,20.0,6.0,5.0,1.0,10,6.0,9,0,1,0,0,0,1,1,0,0,0,1,134000.0
11.0,12.0,12.0,2.0,5.0,2.0,10,1.0,5,0,1,1,0,0,0,0,0,1,0,1,260000.0
1.0,3.0,10.0,2.0,4.0,1.0,6,2.0,4,1,1,0,0,0,1,0,0,0,0,1,18392.0
9.0,11.0,9.0,3.0,5.0,1.0,9,0.0,6,0,1,1,0,0,1,0,0,0,1,1,68789.0
34.0,40.0,32.0,6.0,4.0,1.0,5,10.0,10,1,1,0,1,0,1,0,1,0,0,1,102036.0
19.0,23.0,10.0,6.0,4.0,0.0,6,0.0,7,1,1,1,1,0,1,0,0,0,0,1,73566.0
1.0,4.0,1.0,5.0,2.0,1.0,5,9.0,9,1,0,0,1,1,0,0,0,0,1,1,53703.0
19.0,20.0,20.0,6.0,7.0,1.0,6,2.0,3,0,1,1,0,0,1,0,0,0,0,1,84232.0
4.0,10.0,4.0,6.0,4.0,1.0,3,3.0,1,1,0,0,0,0,0,0,0,0,0,1,59073.0
11.0,20.0,11.0,6.0,2.0,0.0,3,10.0,6,1,1,1,0,0,0,0,0,1,0,1,81629.0
17.0,22.0,17.0,6.0,2.0,1.0,8,1.0,2,0,0,0,1,1,0,0,0,0,0,1,120000.0
3.0,5.0,3.0,3.0,7.0,2.0,3,9.0,3,0,0,0,0,0,0,1,0,0,1,1,76258.0
4.0,26.0,10.0,6.0,9.0,1.0,2,10.0,5,0,1,0,1,0,0,0,1,0,0,0,107406.0
4.0,10.0,4.0,3.0,2.0,2.0,6,7.0,8,1,1,1,1,0,0,0,0,0,0,1,43495.0
2.0,11.0,3.0,5.0,7.0,2.0,1,0.0,7,1,1,0,1,1,1,1,0,0,0,1,46887.0
2.0,3.0,16.0,6.0,7.0,1.0,10,10.0,3,1,0,0,1,0,0,0,0,0,0,1,40000.0
3.0,6.0,5.0,5.0,4.0,2.0,10,8.0,6,0,1,1,0,0,1,0,0,0,0,1,72000.0
14.0,16.0,16.0,6.0,9.0,1.0,10,10.0,6,1,0,0,0,0,0,1,0,0,0,1,160000.0
3.0,8.0,10.0,5.0,1.0,0.0,4,2.0,4,0,1,1,0,0,0,0,0,0,0,0,13160.0
15.0,20.0,15.0,5.0,7.0,0.0,3,6.0,2,0,0,0,0,0,0,0,0,0,0,1,128887.0
14.0,16.0,14.0,6.0,4.0,0.0,6,10.0,6,1,0,0,0,0,0,0,0,0,1,1,162153.0
23.0,30.0,23.0,3.0,3.0,1.0,9,0.0,5,0,1,1,1,0,0,0,1,0,0,1,76433.0
20.0,20.0,20.0,3.0,4.0,0.0,10,0.0,5,0,0,1,1,0,0,0,0,0,0,1,200000.0
2.0,6.0,10.0,3.0,7.0,1.0,6,10.0,4,1,0,0,1,0,0,0,0,0,0,1,29696.0
10.0,20.0,15.0,5.0,2.0,0.0,6,0.0,8,1,0,1,1,0,1,0,0,0,0,1,26954.0
6.0,18.0,12.0,5.0,7.0,1.0,3,0.0,7,1,1,1,0,1,0,1,0,0,0,1,91295.0
28.0,31.0,10.0,6.0,4.0,2.0,5,10.0,7,1,1,1,0,0,1,0,0,0,0,1,83777.0
11.0,15.0,10.0,3.0,5.0,0.0,7,1.0,3,0,0,0,0,1,0,0,1,0,0,1,56388.0
2.0,3.0,10.0,6.0,4.0,1.0,6,3.0,3,1,0,0,0,0,0,0,0,0,0,1,75000.0
7.0,10.0,10.0,6.0,1.0,0.0,6,1.0,6,0,1,0,1,0,1,0,0,0,0,0,118147.0
25.0,25.0,25.0,3.0,5.0,1.0,9,2.0,3,1,1,0,0,0,0,0,0,0,0,1,89172.0
5.0,6.0,5.0,4.0,4.0,0.0,6,2.0,1,0,0,1,0,0,0,0,0,0,0,1,90221.0
5.0,11.0,10.0,3.0,6.0,0.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,1,101043.0
18.0,24.0,18.0,3.0,2.0,0.0,10,0.0,10,0,1,0,1,1,0,0,0,0,0,1,165000.0
6.0,9.0,6.0,5.0,5.0,1.0,10,0.0,8,0,1,1,1,1,0,0,0,0,0,1,115000.0
6.0,8.0,6.0,4.0,4.0,1.0,10,0.0,5,0,1,0,1,0,1,0,0,0,0,1,80123.0
17.0,23.0,10.0,7.0,5.0,1.0,9,8.0,6,1,1,1,0,0,0,1,0,0,0,1,117197.0
20.0,24.0,22.0,6.0,4.0,1.0,10,0.0,5,1,1,1,0,0,0,0,0,0,0,1,160000.0
3.0,9.0,10.0,3.0,1.0,0.0,6,10.0,11,1,1,1,1,0,1,0,1,0,1,0,15000.0
7.0,11.0,7.0,5.0,7.0,1.0,6,0.0,8,1,1,1,0,0,1,0,0,0,0,1,82802.0
3.0,9.0,3.0,5.0,6.0,2.0,4,0.0,9,0,1,1,1,1,1,1,0,0,0,1,23927.0
26.0,32.0,26.0,5.0,9.0,1.0,6,10.0,1,0,0,0,0,0,1,0,0,0,0,1,111186.0
11.0,15.0,10.0,6.0,8.0,0.0,8,1.0,2,0,0,0,0,0,1,0,0,0,0,1,54305.0
6.0,6.0,10.0,6.0,3.0,0.0,10,0.0,7,0,1,1,0,0,1,0,0,0,0,1,145000.0
4.0,4.0,4.0,5.0,8.0,0.0,9,0.0,4,0,1,1,0,0,0,0,0,1,0,1,95541.0
16.0,35.0,20.0,6.0,4.0,1.0,10,0.0,3,1,0,1,0,0,0,0,0,0,0,1,200000.0
2.0,2.0,2.0,6.0,4.0,0.0,8,0.0,7,1,1,0,1,0,0,0,1,1,0,1,19747.0
4.0,6.0,4.0,6.0,2.0,0.0,7,0.0,11,0,1,1,1,1,1,1,1,0,0,1,27926.0
2.0,8.0,2.0,6.0,3.0,2.0,6,0.0,6,0,0,1,1,1,0,0,0,0,0,1,30074.0
37.0,45.0,10.0,5.0,5.0,2.0,10,10.0,5,0,0,0,1,0,0,0,0,0,1,1,150400.0
12.0,14.0,10.0,5.0,4.0,0.0,0,0.0,12,1,1,1,1,0,1,0,1,1,0,1,33568.0
23.0,35.0,29.0,3.0,5.0,2.0,10,7.0,13,1,1,1,0,1,0,1,0,0,1,1,148000.0
21.0,25.0,20.0,6.0,5.0,0.0,8,4.0,16,1,1,0,1,1,1,1,0,0,0,1,24684.0
2.0,6.0,2.0,5.0,3.0,1.0,7,10.0,4,1,0,0,0,0,0,0,0,1,1,1,23629.0
0.0,6.0,10.0,6.0,4.0,2.0,2,10.0,2,0,0,0,1,0,0,0,0,0,0,1,29644.0
4.0,9.0,5.0,5.0,4.0,1.0,6,10.0,2,1,0,0,0,0,0,0,0,0,0,1,57230.0
8.0,9.0,8.0,5.0,5.0,1.0,3,0.0,8,0,1,1,1,0,1,0,0,0,0,1,68310.0
4.0,4.0,14.0,2.0,4.0,1.0,3,0.0,5,0,1,0,1,0,0,0,1,0,0,1,59073.0
5.0,10.0,3.0,5.0,4.0,2.0,4,0.0,3,0,0,0,0,1,0,0,1,0,0,1,11963.0
7.0,7.0,7.0,5.0,9.0,1.0,4,1.0,4,0,1,0,1,0,1,0,0,0,0,1,20386.0
30.0,35.0,10.0,5.0,7.0,0.0,0,0.0,3,0,0,0,0,0,0,0,0,0,0,1,37297.0
4.0,15.0,10.0,7.0,2.0,0.0,1,6.0,6,1,1,1,1,0,0,1,0,0,0,1,87231.0
8.0,16.0,8.0,7.0,4.0,2.0,7,10.0,7,1,1,0,0,1,0,0,0,0,1,1,25777.0
8.0,14.0,8.0,6.0,7.0,1.0,3,9.0,3,1,0,0,0,0,0,1,0,0,0,0,92369.0
14.0,18.0,14.0,5.0,9.0,0.0,10,10.0,7,1,1,1,1,1,0,0,0,0,0,1,200000.0
9.0,8.0,10.0,6.0,9.0,0.0,4,1.0,2,0,0,0,0,1,0,0,0,0,0,1,43068.0
10.0,17.0,10.0,5.0,6.0,1.0,6,0.0,6,0,1,1,1,0,1,0,0,0,0,1,161862.0
4.0,8.0,4.0,6.0,4.0,1.0,4,10.0,13,1,1,1,1,1,0,0,1,0,0,1,15553.0
2.0,10.0,2.0,2.0,8.0,1.0,6,5.0,11,1,1,1,0,1,1,1,0,1,1,0,52629.0
2.0,4.0,10.0,5.0,4.0,2.0,6,0.0,2,0,1,1,0,0,0,0,0,0,0,1,29013.0
5.0,8.0,5.0,5.0,4.0,2.0,6,8.0,6,0,1,0,1,1,1,0,0,0,0,1,43774.0
4.0,4.0,4.0,4.0,3.0,2.0,6,1.0,3,1,0,0,1,1,0,0,0,0,0,1,16000.0
23.0,24.0,21.0,7.0,9.0,2.0,2,8.0,2,0,0,0,0,0,0,1,0,0,0,1,98814.0
9.0,14.0,14.0,5.0,5.0,1.0,3,1.0,8,1,0,1,1,1,0,0,1,0,0,1,91295.0
12.0,14.0,25.0,3.0,5.0,0.0,10,6.0,12,1,1,1,1,1,0,0,0,1,1,1,160000.0
1.0,5.0,14.0,5.0,2.0,1.0,6,0.0,5,1,1,0,1,0,0,0,0,0,0,1,19316.0
5.0,11.0,5.0,6.0,9.0,0.0,10,0.0,5,1,0,1,1,0,0,0,0,0,1,1,81000.0
0.0,10.0,1.0,6.0,7.0,1.0,9,0.0,3,0,1,1,0,0,1,0,0,0,0,1,42038.0
2.0,7.0,7.0,5.0,9.0,1.0,10,10.0,4,1,1,0,0,0,1,0,0,0,0,1,115000.0
1.0,10.0,10.0,3.0,6.0,0.0,9,5.0,7,0,1,0,0,0,1,0,0,1,0,1,25478.0
36.0,36.0,10.0,5.0,5.0,0.0,10,6.0,7,1,1,0,1,0,1,0,0,0,1,1,179000.0
5.0,5.0,8.0,5.0,4.0,0.0,10,5.0,5,1,1,0,1,0,0,0,0,1,0,1,80000.0
8.0,12.0,9.0,6.0,9.0,1.0,4,0.0,6,0,1,1,1,0,1,0,0,0,0,1,35890.0
7.0,10.0,10.0,6.0,5.0,1.0,5,0.0,6,1,1,1,1,0,0,0,0,0,0,1,91295.0
4.0,6.0,6.0,5.0,7.0,0.0,3,10.0,7,0,1,1,1,1,0,0,0,0,0,1,49407.0
7.0,8.0,7.0,3.0,4.0,1.0,1,0.0,5,0,1,1,0,0,1,0,0,1,0,1,79962.0
12.0,21.0,12.0,6.0,8.0,1.0,2,10.0,6,1,0,0,0,0,0,1,0,0,0,1,67666.0
1.0,6.0,1.0,6.0,9.0,1.0,10,0.0,5,1,0,1,1,0,0,0,0,0,0,1,129000.0
20.0,22.0,10.0,2.0,3.0,0.0,3,0.0,3,0,0,1,1,0,0,0,0,0,0,1,118147.0
18.0,23.0,18.0,6.0,9.0,0.0,2,8.0,7,1,0,0,1,0,1,0,0,1,0,0,49407.0
11.0,15.0,11.0,5.0,5.0,1.0,9,0.0,5,0,1,1,1,0,1,0,0,0,0,1,81528.0
34.0,37.0,34.0,5.0,3.0,0.0,1,10.0,8,0,1,1,1,0,0,0,0,1,0,1,87231.0
8.0,12.0,8.0,5.0,7.0,0.0,1,1.0,3,1,1,0,1,0,0,0,0,0,0,1,116309.0
16.0,25.0,15.0,6.0,7.0,2.0,6,0.0,9,0,1,1,1,1,1,0,0,0,0,1,20000.0
17.0,18.0,18.0,6.0,5.0,1.0,6,9.0,7,1,0,0,0,1,0,1,0,1,1,1,59073.0
12.0,20.0,12.0,5.0,4.0,1.0,5,1.0,5,1,1,0,1,0,0,0,0,0,1,0,54777.0
