YearsCodePro_n,YearsCode_n,WorkExp_n,EdLevel_n,OrgSize_n,Remote_n,Country_n,DevType_n,lang_count,lang_Python,lang_JavaScript,lang_TypeScript,lang_SQL,lang_Java,lang_CSharp,lang_CPlusPlus,lang_PHP,lang_Go,lang_Rust,IsFullTime,ConvertedCompYearly
1.0,4.0,1.0,5.0,2.0,1.0,10,0.0,10,1,1,1,1,0,1,0,0,1,0,1,90000.0
5.0,14.0,5.0,7.0,4.0,0.0,6,3.0,6,1,1,0,1,0,0,0,0,0,1,1,111851.0
22.0,25.0,25.0,6.0,9.0,1.0,10,10.0,5,1,1,0,1,0,1,0,0,0,1,1,100000.0
20.0,25.0,20.0,5.0,4.0,0.0,6,0.0,5,0,1,1,1,1,0,0,0,0,0,0,125986.0
7.0,9.0,7.0,2.0,7.0,1.0,9,1.0,7,0,1,1,1,0,0,0,0,0,0,1,85350.0
17.0,17.0,17.0,6.0,4.0,0.0,10,10.0,10,1,1,1,1,1,0,0,1,0,0,1,200000.0
6.0,6.0,10.0,5.0,3.0,0.0,10,4.0,3,1,0,0,1,0,0,0,0,0,0,1,170000.0
38.0,38.0,10.0,2.0,1.0,0.0,9,0.0,9,1,1,0,1,0,1,0,1,0,0,0,128887.0
20.0,30.0,27.0,5.0,7.0,2.0,6,10.0,7,1,1,0,1,0,1,0,1,0,0,1,112312.0
14.0,24.0,10.0,6.0,4.0,1.0,5,1.0,1,0,0,0,0,1,0,0,0,0,0,0,107406.0
31.0,33.0,30.0,4.0,5.0,1.0,10,8.0,6,1,1,1,1,1,1,0,0,0,0,1,150000.0
6.0,11.0,6.0,6.0,5.0,1.0,2,8.0,4,1,0,0,1,0,0,1,0,0,0,1,48333.0
0.0,2.0,10.0,5.0,4.0,1.0,10,0.0,6,1,1,1,1,0,0,0,0,0,0,1,120000.0
4.0,4.0,4.0,5.0,8.0,1.0,3,10.0,10,1,1,1,1,1,1,0,0,0,0,0,26852.0
12.0,16.0,10.0,3.0,2.0,1.0,6,0.0,5,0,1,1,0,0,0,0,0,0,0,1,53703.0
10.0,6.0,9.0,7.0,8.0,0.0,10,10.0,6,1,1,1,0,0,0,0,1,0,0,1,120000.0
14.0,19.0,10.0,6.0,1.0,0.0,4,7.0,8,1,1,0,1,0,0,0,0,0,0,0,29909.0
8.0,8.0,8.0,5.0,2.0,0.0,10,0.0,5,1,1,1,1,0,0,0,0,0,0,1,110000.0
9.0,13.0,9.0,3.0,6.0,0.0,6,2.0,2,0,0,1,0,0,0,0,0,0,0,1,39740.0
8.0,10.0,10.0,3.0,3.0,0.0,7,0.0,6,1,1,1,1,0,0,0,0,0,0,1,64444.0
4.0,8.0,4.0,5.0,6.0,2.0,6,0.0,6,1,1,1,1,0,0,0,1,0,0,1,64544.0
6.0,11.0,6.0,5.0,7.0,1.0,5,1.0,1,0,0,0,0,1,0,0,0,0,0,0,40389.0
9.0,10.0,10.0,5.0,4.0,0.0,10,0.0,2,0,1,0,0,1,0,0,0,0,0,1,180000.0
3.0,7.0,10.0,6.0,4.0,1.0,3,10.0,9,1,0,0,0,1,1,0,0,0,0,0,26852.0
2.0,8.0,2.0,6.0,5.0,1.0,5,1.0,2,0,0,0,0,0,0,0,0,0,1,1,53703.0
23.0,26.0,24.0,2.0,3.0,0.0,6,1.0,2,0,0,0,1,0,1,0,0,0,0,1,134258.0
9.0,19.0,9.0,6.0,5.0,0.0,6,8.0,2,1,0,0,0,0,1,0,0,0,0,1,31483.0
20.0,20.0,20.0,2.0,4.0,0.0,6,0.0,6,0,1,0,1,0,1,0,1,0,0,1,45111.0
8.0,15.0,10.0,5.0,4.0,1.0,3,9.0,12,1,1,0,1,0,1,1,1,0,1,1,71962.0
28.0,40.0,28.0,7.0,9.0,1.0,1,10.0,4,0,0,0,0,0,0,1,0,0,1,1,159924.0
1.0,3.0,3.0,6.0,2.0,1.0,10,10.0,13,1,0,1,0,0,1,1,0,0,1,1,150000.0
28.0,34.0,34.0,5.0,6.0,0.0,0,0.0,5,0,1,1,1,1,0,0,0,0,0,1,20887.0
2.0,8.0,10.0,6.0,7.0,1.0,2,4.0,4,1,0,0,1,1,0,0,0,0,0,1,55851.0
4.0,6.0,6.0,5.0,2.0,1.0,0,0.0,5,0,1,1,0,0,1,0,0,0,0,1,16597.0
14.0,20.0,10.0,4.0,1.0,0.0,10,0.0,5,0,1,0,1,1,0,0,1,0,0,0,36000.0
16.0,20.0,10.0,5.0,5.0,0.0,10,0.0,4,0,1,0,0,1,0,0,0,0,0,1,150000.0
13.0,13.0,10.0,5.0,8.0,2.0,6,0.0,12,1,1,1,1,1,1,0,1,0,0,1,26993.0
30.0,40.0,10.0,6.0,4.0,2.0,6,0.0,1,0,0,0,1,0,0,0,0,0,0,1,29000.0
3.0,10.0,10.0,5.0,5.0,2.0,10,0.0,10,1,1,1,0,1,0,0,0,0,1,1,250000.0
1.0,4.0,3.0,2.0,4.0,1.0,3,0.0,4,0,1,0,0,0,0,0,1,0,0,1,38666.0
12.0,15.0,12.0,6.0,4.0,0.0,8,1.0,8,0,1,0,1,1,0,1,1,1,0,1,37026.0
6.0,18.0,10.0,7.0,4.0,0.0,6,0.0,7,0,1,1,1,0,0,0,1,1,0,1,22409.0
14.0,17.0,15.0,6.0,9.0,1.0,0,1.0,6,0,1,0,1,0,1,0,0,1,0,1,65271.0
16.0,20.0,10.0,5.0,6.0,1.0,10,0.0,6,0,1,0,1,0,1,0,0,1,0,1,120000.0
4.0,6.0,4.0,5.0,2.0,1.0,4,2.0,10,1,1,1,1,1,1,0,1,0,0,1,17945.0
10.0,12.0,11.0,5.0,9.0,0.0,10,1.0,8,1,1,0,1,1,0,1,0,0,0,1,140000.0
4.0,4.0,10.0,5.0,1.0,0.0,10,10.0,6,1,1,1,1,0,0,0,0,1,0,0,60000.0
0.0,7.0,10.0,3.0,9.0,2.0,10,10.0,7,1,1,0,1,1,0,0,0,0,0,1,70000.0
0.0,28.0,10.0,7.0,3.0,1.0,10,10.0,7,1,1,1,1,0,0,0,0,0,0,1,165000.0
25.0,35.0,35.0,2.0,2.0,2.0,6,0.0,12,1,1,1,1,1,1,0,0,1,0,0,76307.0
48.0,50.0,10.0,6.0,2.0,0.0,10,1.0,8,0,1,1,1,0,1,0,0,0,0,1,120000.0
5.0,7.0,10.0,5.0,6.0,0.0,5,1.0,2,1,0,0,1,0,0,0,0,0,0,1,67021.0
3.0,6.0,6.0,7.0,5.0,0.0,6,8.0,6,0,0,0,1,0,1,1,0,0,0,1,16173.0
4.0,10.0,5.0,5.0,5.0,1.0,6,7.0,1,0,0,0,0,0,0,0,0,0,0,1,10515.0
2.0,4.0,2.0,5.0,4.0,2.0,10,8.0,5,0,1,0,1,0,1,0,0,0,0,1,110000.0
2.0,3.0,10.0,5.0,4.0,0.0,6,0.0,4,0,1,1,1,0,0,0,0,0,0,1,35341.0
7.0,20.0,8.0,6.0,4.0,0.0,3,1.0,3,1,0,0,1,0,0,0,0,0,0,0,76258.0
23.0,30.0,24.0,7.0,9.0,0.0,10,10.0,11,1,1,0,1,1,1,1,0,0,0,1,240000.0
9.0,11.0,10.0,5.0,4.0,0.0,0,0.0,4,0,1,0,1,0,0,0,1,0,0,1,29092.0
6.0,12.0,6.0,6.0,5.0,1.0,2,0.0,5,0,1,1,1,0,0,0,0,0,0,1,57999.0
3.0,6.0,3.0,3.0,4.0,1.0,3,0.0,6,0,0,0,0,1,1,0,1,0,0,1,13791.0
16.0,28.0,18.0,4.0,4.0,0.0,10,2.0,4,0,1,1,0,0,0,0,0,0,0,1,180000.0
28.0,32.0,28.0,6.0,8.0,2.0,10,9.0,8,1,1,0,1,1,1,1,0,1,0,1,165000.0
8.0,10.0,8.0,5.0,5.0,1.0,6,10.0,3,1,0,0,0,0,1,0,0,0,0,1,46185.0
8.0,14.0,14.0,5.0,9.0,1.0,10,5.0,7,1,1,0,1,1,0,0,0,0,0,1,160000.0
10.0,12.0,10.0,5.0,1.0,0.0,10,7.0,1,0,0,0,0,0,0,0,0,0,0,1,155250.0
2.0,6.0,2.0,5.0,3.0,1.0,6,1.0,3,0,0,1,0,0,0,0,0,1,0,1,45111.0
4.0,9.0,10.0,6.0,6.0,1.0,6,1.0,5,1,0,1,0,0,1,0,0,0,0,1,52092.0
20.0,30.0,35.0,3.0,4.0,0.0,6,10.0,5,0,1,0,1,0,0,0,1,0,0,1,82582.0
8.0,11.0,8.0,5.0,5.0,0.0,9,2.0,3,0,1,1,0,0,0,0,0,0,0,1,68789.0
15.0,19.0,15.0,7.0,7.0,1.0,3,5.0,3,1,0,0,0,0,0,0,0,1,0,1,85925.0
9.0,10.0,10.0,6.0,4.0,1.0,6,0.0,1,0,0,0,0,0,0,0,0,0,0,1,33081.0
2.0,3.0,10.0,3.0,2.0,0.0,8,1.0,1,0,0,0,0,1,0,0,0,0,0,1,26000.0
24.0,42.0,24.0,5.0,2.0,1.0,5,9.0,4,0,0,0,1,0,0,0,0,0,0,1,64444.0
3.0,7.0,3.0,3.0,5.0,2.0,3,0.0,9,1,1,0,1,1,0,1,1,0,0,0,12889.0
3.0,10.0,10.0,5.0,9.0,1.0,3,1.0,5,1,0,0,1,1,0,0,0,0,0,1,132110.0
18.0,23.0,18.0,5.0,2.0,0.0,10,0.0,7,0,1,1,1,0,1,0,1,1,0,0,200000.0
2.0,15.0,2.0,6.0,9.0,1.0,6,8.0,6,1,0,0,1,0,1,0,0,0,0,1,57999.0
9.0,10.0,10.0,6.0,4.0,0.0,8,2.0,3,0,1,1,0,0,0,0,0,0,0,1,76800.0
14.0,17.0,14.0,6.0,4.0,0.0,9,1.0,2,0,0,0,0,0,1,0,0,0,0,1,85350.0
7.0,8.0,7.0,3.0,2.0,2.0,10,2.0,7,0,0,1,1,0,1,0,0,0,0,1,65000.0
12.0,14.0,10.0,5.0,7.0,0.0,6,2.0,4,0,1,1,0,0,0,0,0,0,0,1,89147.0
17.0,21.0,17.0,5.0,4.0,0.0,6,0.0,4,0,0,1,0,0,1,0,0,0,0,1,90905.0
16.0,20.0,16.0,6.0,6.0,0.0,2,0.0,6,0,1,1,1,0,0,0,0,0,0,1,80555.0
11.0,13.0,10.0,5.0,1.0,0.0,10,0.0,15,0,1,1,1,0,1,0,0,1,1,0,150000.0
3.0,10.0,3.0,3.0,4.0,0.0,3,0.0,5,1,0,1,0,1,0,0,0,0,0,1,45111.0
6.0,10.0,10.0,6.0,7.0,2.0,8,8.0,4,0,1,0,1,0,0,1,0,0,0,1,48000.0
9.0,12.0,10.0,5.0,4.0,1.0,6,0.0,8,1,1,1,1,1,1,0,0,0,0,1,42962.0
7.0,15.0,8.0,7.0,3.0,1.0,6,10.0,2,1,0,0,1,0,0,0,0,0,0,1,75184.0
4.0,25.0,10.0,3.0,3.0,0.0,9,2.0,9,1,1,1,1,0,1,1,1,0,1,1,38216.0
3.0,6.0,3.0,5.0,2.0,1.0,3,9.0,7,1,0,0,0,0,0,1,0,0,1,1,63370.0
7.0,11.0,7.0,5.0,9.0,1.0,10,0.0,6,1,1,1,0,1,0,0,0,0,0,1,145000.0
17.0,20.0,10.0,5.0,7.0,1.0,4,9.0,3,0,1,0,0,0,0,1,0,0,0,1,39479.0
5.0,10.0,10.0,5.0,5.0,2.0,6,2.0,2,0,1,1,0,0,0,0,0,0,0,1,53328.0
18.0,19.0,18.0,3.0,7.0,1.0,10,0.0,9,1,1,1,1,1,0,0,0,0,0,1,170000.0
0.0,8.0,10.0,3.0,4.0,2.0,1,3.0,11,1,1,0,0,1,1,1,0,0,1,1,17446.0
17.0,23.0,10.0,6.0,2.0,1.0,6,0.0,8,0,1,1,1,0,1,0,0,1,0,1,133538.0
3.0,3.0,3.0,5.0,9.0,1.0,10,1.0,5,1,0,0,1,1,0,0,0,0,0,1,167000.0
5.0,10.0,5.0,6.0,8.0,2.0,10,1.0,2,1,0,0,0,1,0,0,0,0,0,1,163000.0
3.0,6.0,4.0,2.0,2.0,0.0,6,1.0,6,1,1,0,1,0,0,0,1,0,0,1,19797.0
5.0,9.0,4.0,5.0,4.0,1.0,1,0.0,12,1,1,1,1,1,1,1,1,0,1,1,50885.0
21.0,22.0,10.0,7.0,2.0,1.0,2,2.0,6,0,1,1,1,0,0,0,1,0,0,1,69814.0
20.0,20.0,10.0,3.0,4.0,1.0,10,0.0,10,1,1,1,1,0,0,1,0,1,1,1,200000.0
25.0,26.0,10.0,5.0,3.0,2.0,4,6.0,2,0,0,0,1,0,1,0,0,0,0,1,41872.0
4.0,6.0,10.0,5.0,5.0,1.0,10,10.0,6,1,1,0,1,0,0,0,0,0,0,1,110000.0
27.0,33.0,10.0,6.0,1.0,0.0,6,1.0,2,0,0,0,0,1,0,0,0,0,0,0,40814.0
11.0,27.0,10.0,6.0,4.0,2.0,3,0.0,9,0,1,1,1,1,0,0,1,0,0,1,96666.0
28.0,28.0,28.0,3.0,4.0,2.0,10,10.0,4,1,0,0,1,0,1,0,0,0,0,1,118106.0
17.0,22.0,17.0,6.0,7.0,0.0,9,0.0,4,0,1,1,1,0,1,0,0,0,0,1,76242.0
5.0,10.0,5.0,3.0,2.0,0.0,6,1.0,6,1,1,1,1,0,0,0,0,1,0,0,52000.0
17.0,20.0,10.0,6.0,7.0,1.0,3,10.0,14,1,1,0,1,1,1,1,1,1,0,1,64444.0
12.0,14.0,12.0,6.0,5.0,1.0,6,5.0,9,1,0,0,1,1,0,0,1,0,0,1,80555.0
8.0,13.0,10.0,6.0,7.0,0.0,10,7.0,3,0,0,0,0,0,0,0,0,0,1,1,205000.0
5.0,10.0,5.0,3.0,4.0,0.0,6,10.0,4,0,1,1,0,0,1,1,0,0,0,0,48333.0
4.0,8.0,4.0,6.0,5.0,0.0,6,2.0,4,0,1,1,0,0,0,0,0,0,0,1,26891.0
2.0,5.0,3.0,5.0,4.0,1.0,7,1.0,10,1,1,1,1,0,0,1,0,1,0,1,23092.0
5.0,6.0,5.0,5.0,7.0,0.0,6,0.0,4,0,1,1,1,0,1,0,0,0,0,0,50000.0
20.0,22.0,10.0,7.0,7.0,1.0,2,10.0,1,1,0,0,0,0,0,0,0,0,0,1,53703.0
4.0,9.0,10.0,6.0,6.0,0.0,10,1.0,6,1,1,0,0,1,0,0,0,1,1,1,140000.0
6.0,9.0,6.0,3.0,9.0,2.0,3,0.0,8,0,1,1,1,1,1,1,0,0,0,0,17185.0
19.0,19.0,19.0,2.0,3.0,1.0,6,5.0,9,1,1,1,1,0,0,0,0,0,1,1,90000.0
5.0,7.0,6.0,5.0,7.0,0.0,6,0.0,4,0,1,1,1,0,0,0,0,0,0,1,52463.0
14.0,14.0,10.0,2.0,2.0,0.0,3,0.0,3,0,1,1,0,0,0,0,0,0,0,0,53703.0
5.0,10.0,5.0,7.0,5.0,1.0,3,10.0,4,1,0,0,0,0,0,1,1,0,0,1,76867.0
4.0,10.0,10.0,2.0,1.0,0.0,6,0.0,7,1,1,1,0,0,1,1,0,0,0,0,154665.0
3.0,10.0,10.0,6.0,6.0,2.0,7,3.0,4,1,0,0,0,0,0,1,0,0,0,1,19333.0
5.0,8.0,5.0,2.0,7.0,1.0,3,0.0,6,1,1,1,0,0,0,1,1,0,0,1,49407.0
4.0,8.0,10.0,5.0,2.0,2.0,5,0.0,6,0,1,0,1,0,1,1,0,0,0,1,17185.0
45.0,50.0,10.0,7.0,1.0,2.0,6,10.0,12,1,1,0,0,1,0,1,1,0,0,0,93244.0
8.0,12.0,10.0,5.0,4.0,0.0,3,10.0,2,0,0,0,0,0,0,0,0,1,1,1,135332.0
15.0,25.0,15.0,6.0,3.0,2.0,6,0.0,8,1,1,0,1,1,1,0,0,0,0,1,178267.0
8.0,10.0,4.0,5.0,7.0,0.0,6,10.0,3,0,0,0,0,0,0,0,0,0,1,1,55851.0
7.0,13.0,7.0,6.0,4.0,1.0,2,10.0,2,0,0,0,0,0,1,1,0,0,0,1,59073.0
10.0,15.0,10.0,6.0,6.0,2.0,6,8.0,3,0,0,0,0,0,1,1,0,0,0,1,128129.0
9.0,11.0,10.0,6.0,7.0,0.0,8,7.0,4,0,0,0,0,1,0,0,0,0,0,1,69905.0
19.0,24.0,19.0,4.0,3.0,1.0,6,0.0,6,0,1,0,1,0,0,0,1,0,0,1,104732.0
8.0,8.0,8.0,6.0,5.0,0.0,3,0.0,3,0,1,1,0,1,0,0,0,0,0,1,71962.0
4.0,10.0,10.0,5.0,6.0,1.0,3,3.0,4,1,0,0,0,0,0,1,0,0,1,0,12889.0
12.0,20.0,10.0,7.0,1.0,0.0,1,0.0,3,1,1,0,1,0,0,0,0,0,0,0,50885.0
15.0,18.0,15.0,5.0,3.0,0.0,8,2.0,4,1,1,0,0,0,0,0,1,0,0,1,10367.0
15.0,20.0,20.0,3.0,7.0,1.0,3,10.0,5,1,1,0,1,0,0,0,1,0,0,1,96666.0
19.0,20.0,19.0,5.0,7.0,1.0,6,0.0,2,0,0,0,1,1,0,0,0,0,0,0,132132.0
27.0,25.0,27.0,6.0,4.0,2.0,6,0.0,8,0,1,1,1,0,0,0,0,1,0,1,111417.0
10.0,15.0,10.0,3.0,5.0,0.0,10,1.0,6,1,1,0,1,0,1,0,0,0,1,1,150000.0
7.0,10.0,10.0,6.0,6.0,1.0,6,1.0,6,0,1,1,1,0,1,0,0,0,0,1,90221.0
17.0,24.0,17.0,5.0,8.0,1.0,6,2.0,4,0,1,1,0,0,0,0,0,0,0,1,39740.0
1.0,3.0,10.0,5.0,5.0,1.0,6,2.0,5,0,1,1,1,1,0,0,0,0,0,1,36654.0
27.0,30.0,32.0,6.0,2.0,1.0,6,10.0,8,0,1,1,1,1,0,0,0,0,0,1,120000.0
15.0,20.0,10.0,5.0,5.0,0.0,10,0.0,7,1,1,0,1,0,1,1,0,0,0,1,116844.0
5.0,12.0,6.0,6.0,9.0,1.0,6,0.0,2,0,0,1,0,1,0,0,0,0,0,1,161109.0
28.0,28.0,10.0,5.0,9.0,0.0,9,10.0,8,0,1,1,1,0,1,0,0,0,0,1,140127.0
20.0,30.0,20.0,6.0,3.0,0.0,10,10.0,5,1,1,0,1,0,0,0,0,0,0,1,225000.0
4.0,7.0,10.0,3.0,2.0,1.0,3,10.0,2,1,0,0,0,0,1,0,0,0,0,0,10741.0
6.0,8.0,6.0,6.0,5.0,1.0,6,9.0,1,1,0,0,0,0,0,0,0,0,0,1,35635.0
5.0,12.0,10.0,5.0,7.0,1.0,3,9.0,5,0,0,0,0,0,0,0,0,0,1,0,42962.0
0.0,10.0,10.0,2.0,4.0,2.0,3,10.0,4,1,0,0,0,1,0,0,0,0,0,0,20407.0
7.0,14.0,7.0,5.0,2.0,1.0,3,0.0,8,0,1,1,0,1,0,0,0,0,1,1,38666.0
17.0,24.0,18.0,5.0,4.0,0.0,10,0.0,6,1,0,1,0,0,0,0,0,1,0,1,230000.0
13.0,20.0,10.0,5.0,4.0,0.0,10,1.0,2,0,0,0,0,1,0,0,0,0,0,1,165000.0
11.0,16.0,11.0,6.0,9.0,1.0,10,0.0,3,1,0,1,0,0,0,1,0,0,0,1,330000.0
16.0,20.0,15.0,6.0,4.0,0.0,6,1.0,6,0,1,0,1,0,1,0,0,0,0,1,104184.0
2.0,6.0,10.0,5.0,9.0,1.0,4,0.0,18,1,1,1,1,1,0,1,1,1,1,1,71781.0
7.0,15.0,10.0,5.0,7.0,1.0,6,1.0,5,0,0,1,1,0,1,0,0,1,0,1,37061.0
25.0,41.0,25.0,6.0,5.0,1.0,3,10.0,2,1,0,0,0,0,0,0,0,0,0,0,69814.0
1.0,7.0,1.0,5.0,9.0,1.0,9,0.0,7,1,0,1,0,1,0,0,0,0,1,1,82802.0
4.0,9.0,10.0,6.0,4.0,1.0,8,9.0,3,0,0,0,1,0,0,0,0,1,0,1,44061.0
17.0,22.0,17.0,5.0,5.0,1.0,9,0.0,6,0,0,0,1,0,1,0,0,0,0,1,91719.0
7.0,10.0,10.0,6.0,5.0,1.0,2,4.0,4,1,1,0,1,0,0,0,0,0,0,1,69814.0
42.0,46.0,10.0,5.0,5.0,1.0,10,0.0,6,0,1,1,1,0,1,0,0,0,0,1,104000.0
10.0,15.0,10.0,5.0,3.0,0.0,3,0.0,8,0,1,0,1,0,0,0,1,0,1,0,75184.0
11.0,15.0,12.0,5.0,4.0,1.0,6,0.0,3,0,1,1,0,0,0,0,0,0,0,1,98331.0
5.0,6.0,10.0,5.0,4.0,1.0,1,0.0,7,1,1,1,1,0,0,0,0,0,0,1,69058.0
16.0,22.0,16.0,5.0,9.0,0.0,10,1.0,3,0,0,0,1,0,1,0,0,0,0,1,179000.0
10.0,25.0,25.0,5.0,4.0,0.0,10,0.0,7,1,1,0,1,0,0,0,1,0,0,1,98000.0
0.0,2.0,1.0,5.0,6.0,0.0,4,0.0,5,0,1,1,1,0,0,1,0,0,0,1,81679.0
14.0,19.0,14.0,3.0,5.0,0.0,10,0.0,7,0,1,1,0,0,0,0,0,0,0,1,210000.0
12.0,16.0,12.0,5.0,5.0,0.0,10,10.0,14,1,1,1,0,1,0,1,1,1,1,1,300000.0
17.0,20.0,17.0,5.0,7.0,2.0,6,3.0,3,1,0,0,1,0,0,0,0,0,0,1,77284.0
2.0,8.0,10.0,6.0,3.0,2.0,3,10.0,3,1,0,0,0,0,0,0,0,0,0,1,38666.0
25.0,34.0,10.0,6.0,2.0,2.0,6,1.0,7,1,1,0,1,0,0,0,0,0,0,1,34370.0
2.0,6.0,10.0,7.0,9.0,1.0,9,4.0,3,1,0,0,1,0,0,0,0,0,0,1,76433.0
16.0,19.0,24.0,5.0,7.0,0.0,6,0.0,5,0,1,0,1,0,0,0,1,0,0,1,99099.0
2.0,4.0,10.0,7.0,8.0,2.0,0,10.0,4,1,1,0,0,0,0,0,0,0,0,1,14919.0
5.0,6.0,5.0,3.0,8.0,0.0,6,0.0,4,1,1,1,0,0,0,0,0,0,1,1,68727.0
7.0,7.0,10.0,5.0,8.0,1.0,10,10.0,9,1,1,1,1,0,0,0,0,0,1,1,124000.0
2.0,6.0,3.0,6.0,4.0,1.0,5,10.0,2,1,0,0,0,0,0,0,0,0,0,1,40492.0
10.0,12.0,3.0,6.0,6.0,1.0,6,4.0,4,1,0,0,1,0,0,0,1,0,0,1,65518.0
3.0,7.0,3.0,6.0,7.0,2.0,2,4.0,6,1,0,1,1,0,0,0,0,0,0,1,55851.0
25.0,30.0,10.0,3.0,7.0,1.0,1,0.0,5,0,1,0,1,0,1,0,0,0,0,0,109039.0
5.0,8.0,24.0,5.0,7.0,1.0,10,1.0,2,1,0,0,1,0,0,0,0,0,0,1,83000.0
26.0,31.0,26.0,5.0,5.0,0.0,10,6.0,6,1,0,1,1,0,0,0,0,0,1,1,250000.0
0.0,5.0,10.0,2.0,6.0,1.0,6,10.0,6,0,0,0,1,1,1,0,0,0,0,0,16111.0
14.0,24.0,14.0,3.0,5.0,0.0,6,5.0,9,1,1,1,0,1,0,1,0,1,0,1,94037.0
8.0,10.0,17.0,7.0,9.0,1.0,6,0.0,2,1,1,0,0,0,0,0,0,0,0,1,67227.0
11.0,20.0,11.0,7.0,4.0,0.0,2,1.0,1,0,0,0,0,0,0,0,0,0,1,1,96666.0
10.0,13.0,10.0,3.0,9.0,2.0,9,10.0,7,0,1,1,0,0,0,0,1,0,1,1,191082.0
34.0,44.0,34.0,5.0,5.0,0.0,10,4.0,6,1,0,0,1,1,0,0,0,0,1,1,250000.0
7.0,20.0,7.0,5.0,3.0,1.0,6,0.0,5,0,1,1,1,0,1,0,0,0,0,1,72673.0
25.0,45.0,10.0,4.0,7.0,1.0,1,0.0,12,1,1,1,1,1,0,0,0,1,0,1,75601.0
1.0,6.0,10.0,2.0,5.0,0.0,10,8.0,2,0,0,0,0,0,0,1,0,0,0,1,45000.0
5.0,10.0,5.0,5.0,5.0,0.0,3,0.0,9,1,1,1,1,0,0,0,1,1,0,1,69814.0
8.0,15.0,10.0,5.0,9.0,0.0,6,10.0,4,1,1,0,0,0,1,0,0,0,1,1,188890.0
6.0,7.0,6.0,5.0,2.0,0.0,6,2.0,4,0,1,1,0,0,0,0,0,0,0,1,264264.0
15.0,20.0,10.0,5.0,4.0,0.0,7,1.0,1,0,0,0,0,1,0,0,0,0,0,1,69814.0
20.0,24.0,20.0,5.0,6.0,0.0,10,0.0,4,0,1,0,1,0,1,0,0,0,0,1,175000.0
20.0,20.0,10.0,5.0,5.0,0.0,10,7.0,1,0,0,0,0,0,0,0,0,0,0,1,200000.0
8.0,22.0,20.0,5.0,5.0,0.0,10,1.0,3,1,1,0,0,0,0,0,0,0,0,1,207000.0
24.0,34.0,25.0,6.0,2.0,1.0,3,0.0,5,0,1,0,1,0,0,0,0,0,0,0,13963.0
8.0,11.0,8.0,6.0,4.0,1.0,6,0.0,5,1,1,0,1,0,0,0,0,0,0,1,92492.0
9.0,14.0,9.0,6.0,6.0,2.0,4,7.0,3,0,1,1,0,0,0,0,0,0,0,1,11485.0
4.0,14.0,4.0,5.0,6.0,1.0,6,10.0,10,1,1,1,0,0,0,0,0,1,1,1,109009.0
14.0,24.0,14.0,6.0,9.0,1.0,6,0.0,6,0,1,1,1,0,1,0,0,0,0,1,52166.0
8.0,5.0,10.0,2.0,5.0,1.0,10,10.0,3,0,1,0,1,0,0,0,0,0,0,1,49000.0
0.0,0.0,10.0,6.0,7.0,1.0,4,10.0,1,1,0,0,0,0,0,0,0,0,0,1,14356.0
4.0,9.0,10.0,5.0,4.0,0.0,3,0.0,5,0,1,1,0,1,0,0,0,0,0,1,64444.0
5.0,10.0,5.0,5.0,4.0,0.0,1,0.0,2,0,0,0,1,0,1,0,0,0,0,0,91593.0
8.0,12.0,8.0,5.0,4.0,1.0,9,2.0,3,0,1,1,0,0,0,0,0,0,0,1,89172.0
5.0,10.0,8.0,7.0,4.0,1.0,9,10.0,4,1,0,0,1,0,0,0,0,0,0,0,64968.0
27.0,40.0,10.0,6.0,4.0,0.0,2,0.0,3,0,1,1,0,0,0,0,0,0,0,1,96666.0
14.0,17.0,10.0,6.0,9.0,2.0,2,5.0,9,0,1,1,1,1,0,0,0,1,0,1,60147.0
6.0,7.0,10.0,6.0,3.0,1.0,8,10.0,3,0,1,0,0,0,1,0,0,0,0,1,167850.0
6.0,7.0,6.0,6.0,5.0,0.0,8,2.0,3,0,1,1,0,0,0,0,0,0,0,1,53703.0
3.0,8.0,3.0,6.0,9.0,0.0,6,3.0,4,1,0,0,1,0,0,0,0,0,0,1,55851.0
10.0,12.0,10.0,5.0,7.0,0.0,1,0.0,6,0,1,1,1,1,1,0,0,0,0,1,87231.0
8.0,10.0,10.0,4.0,4.0,2.0,0,0.0,7,0,1,1,1,0,0,0,0,0,0,1,18649.0
3.0,9.0,3.0,6.0,4.0,0.0,8,3.0,2,1,0,0,0,0,0,0,0,0,0,0,25000.0
10.0,13.0,10.0,3.0,1.0,1.0,6,8.0,4,0,1,0,0,0,1,0,1,0,0,0,26852.0
10.0,17.0,12.0,5.0,9.0,1.0,10,1.0,1,0,0,0,0,1,0,0,0,0,0,1,120000.0
28.0,32.0,28.0,6.0,4.0,0.0,10,1.0,3,1,0,0,0,0,0,0,0,1,0,1,150000.0
4.0,7.0,10.0,5.0,7.0,1.0,6,1.0,3,1,0,0,1,0,0,0,0,0,0,1,37502.0
19.0,23.0,20.0,5.0,4.0,0.0,10,0.0,3,0,1,1,1,0,0,0,0,0,0,1,155000.0
4.0,4.0,4.0,3.0,5.0,0.0,9,1.0,3,0,1,0,0,0,0,0,1,0,0,1,59872.0
44.0,44.0,10.0,6.0,4.0,1.0,6,10.0,3,1,0,0,1,0,0,0,0,0,0,0,33033.0
22.0,26.0,10.0,5.0,9.0,0.0,10,10.0,5,1,1,0,0,0,0,0,0,0,0,1,279000.0
