YearsCodePro_n,YearsCode_n,WorkExp_n,EdLevel_n,OrgSize_n,Remote_n,Country_n,DevType_n,lang_count,lang_Python,lang_JavaScript,lang_TypeScript,lang_SQL,lang_Java,lang_CSharp,lang_CPlusPlus,lang_PHP,lang_Go,lang_Rust,IsFullTime,ConvertedCompYearly
14.0,20.0,20.0,5.0,3.0,0.0,3,0.0,3,0,1,0,0,0,0,0,0,0,0,1,32222.0
6.0,10.0,6.0,6.0,4.0,1.0,3,8.0,3,1,0,0,0,0,0,1,0,0,0,1,75184.0
8.0,10.0,8.0,5.0,6.0,0.0,10,0.0,10,0,1,1,1,0,1,0,1,1,1,1,170000.0
3.0,7.0,10.0,5.0,5.0,0.0,4,4.0,9,1,1,1,1,1,0,1,1,0,0,1,49050.0
13.0,19.0,10.0,5.0,9.0,1.0,10,9.0,4,1,0,0,0,0,0,1,0,0,0,1,170000.0
11.0,12.0,11.0,5.0,4.0,0.0,6,5.0,8,1,1,1,1,0,0,0,0,1,1,0,65152.0
4.0,7.0,10.0,5.0,4.0,2.0,6,8.0,5,0,1,0,1,1,1,0,0,0,0,1,48638.0
15.0,25.0,15.0,3.0,4.0,1.0,6,0.0,6,1,1,1,0,0,0,0,1,0,0,1,59710.0
13.0,13.0,13.0,3.0,7.0,1.0,0,0.0,11,1,1,0,1,1,0,1,1,0,0,1,18649.0
7.0,11.0,10.0,5.0,7.0,1.0,1,1.0,3,0,0,0,1,0,0,0,1,1,0,1,72693.0
30.0,44.0,30.0,3.0,3.0,0.0,10,10.0,6,1,0,0,0,0,0,1,0,0,0,1,200000.0
16.0,23.0,17.0,5.0,5.0,2.0,2,0.0,4,0,1,0,1,0,0,0,1,0,0,1,62296.0
5.0,10.0,23.0,5.0,4.0,2.0,10,0.0,9,1,1,1,1,0,0,0,0,0,1,1,60000.0
13.0,15.0,13.0,6.0,4.0,0.0,10,1.0,4,0,1,1,1,0,0,0,0,0,1,1,218000.0
12.0,12.0,12.0,6.0,4.0,1.0,10,3.0,8,1,1,0,1,0,0,0,0,0,0,1,135000.0
10.0,12.0,10.0,7.0,5.0,1.0,2,4.0,3,1,0,0,0,1,0,0,0,0,0,1,53703.0
20.0,30.0,10.0,6.0,5.0,2.0,6,10.0,4,1,0,0,0,0,0,1,0,0,0,1,295662.0
3.0,4.0,10.0,5.0,5.0,1.0,5,4.0,2,1,0,0,1,0,0,0,0,0,0,1,53703.0
0.0,7.0,10.0,3.0,2.0,1.0,6,2.0,7,1,1,1,0,0,0,0,0,0,0,1,16143.0
5.0,5.0,11.0,6.0,5.0,1.0,6,1.0,3,0,0,0,1,1,0,0,0,0,0,1,72492.0
10.0,17.0,9.0,6.0,5.0,1.0,6,10.0,11,1,1,1,1,0,1,0,1,0,0,1,61062.0
3.0,4.0,4.0,6.0,9.0,0.0,6,1.0,4,1,0,0,0,0,1,0,0,1,0,0,45344.0
1.0,4.0,1.0,5.0,3.0,2.0,5,1.0,3,1,0,0,1,0,0,0,0,0,0,1,47259.0
10.0,15.0,10.0,5.0,3.0,2.0,6,0.0,5,0,1,1,0,0,0,0,1,0,0,1,19661.0
13.0,16.0,10.0,2.0,5.0,1.0,6,2.0,3,0,1,1,0,0,0,0,0,0,0,1,75184.0
6.0,14.0,10.0,5.0,7.0,1.0,2,0.0,3,0,0,1,0,1,0,0,0,0,1,1,53703.0
8.0,13.0,10.0,5.0,5.0,1.0,9,0.0,7,0,1,1,1,0,1,0,0,0,0,1,61146.0
16.0,18.0,17.0,5.0,6.0,0.0,1,0.0,8,1,1,1,1,0,0,0,1,0,0,0,109039.0
10.0,16.0,16.0,5.0,7.0,1.0,6,10.0,7,1,0,1,1,1,0,0,0,1,0,1,144842.0
16.0,18.0,10.0,5.0,3.0,0.0,10,0.0,3,0,0,0,0,0,0,0,0,0,1,1,165000.0
1.0,3.0,2.0,2.0,4.0,2.0,6,2.0,4,1,1,1,0,0,0,0,0,0,0,1,49600.0
10.0,19.0,10.0,3.0,7.0,1.0,6,0.0,7,0,1,0,1,1,1,1,1,0,0,1,45926.0
5.0,10.0,5.0,5.0,4.0,1.0,3,0.0,6,1,1,1,1,1,0,0,0,0,0,1,67666.0
1.0,6.0,1.0,3.0,9.0,1.0,7,0.0,5,0,1,1,0,1,0,0,0,0,0,1,32222.0
2.0,5.0,2.0,5.0,9.0,2.0,6,10.0,11,1,1,1,1,1,1,1,0,1,0,1,24835.0
3.0,7.0,3.0,5.0,9.0,1.0,6,4.0,7,1,1,1,1,0,0,0,0,0,1,0,37128.0
1.0,6.0,1.0,3.0,2.0,0.0,6,10.0,7,1,0,1,1,0,1,0,0,0,1,0,10756.0
9.0,13.0,11.0,5.0,4.0,1.0,6,2.0,2,0,0,1,0,0,0,0,0,0,0,1,122559.0
25.0,30.0,10.0,3.0,1.0,0.0,10,7.0,2,0,0,0,0,0,0,0,0,0,0,0,180000.0
15.0,21.0,15.0,5.0,7.0,1.0,7,2.0,3,0,1,1,0,0,0,0,0,0,0,1,98814.0
6.0,7.0,6.0,6.0,5.0,1.0,2,9.0,2,0,0,0,0,0,0,0,0,0,0,1,48333.0
10.0,10.0,10.0,5.0,4.0,1.0,9,8.0,4,0,0,0,1,0,1,1,0,0,0,1,80254.0
30.0,39.0,30.0,5.0,4.0,1.0,6,1.0,2,0,0,0,0,0,0,1,0,0,0,0,66066.0
5.0,6.0,6.0,5.0,4.0,0.0,10,0.0,7,1,0,1,1,0,0,0,0,0,1,1,180000.0
6.0,11.0,6.0,6.0,2.0,1.0,6,0.0,3,0,0,0,0,0,1,0,0,1,0,1,69153.0
4.0,17.0,5.0,6.0,2.0,0.0,6,10.0,3,1,1,0,0,0,0,0,0,0,0,1,52177.0
30.0,35.0,10.0,2.0,2.0,2.0,6,8.0,2,0,0,0,1,0,0,0,0,0,0,1,37592.0
9.0,13.0,10.0,5.0,4.0,1.0,6,2.0,3,0,1,1,0,0,0,0,0,0,0,1,93591.0
12.0,20.0,15.0,7.0,9.0,1.0,6,4.0,4,1,0,0,1,1,0,0,0,0,0,1,86870.0
18.0,22.0,20.0,5.0,3.0,1.0,10,6.0,3,0,1,0,0,0,1,0,0,0,0,1,172000.0
12.0,19.0,10.0,5.0,4.0,1.0,3,4.0,3,1,0,0,1,0,0,0,0,0,0,1,120832.0
3.0,7.0,3.0,5.0,3.0,1.0,6,0.0,6,1,0,1,1,0,1,0,0,0,0,1,64444.0
20.0,25.0,10.0,5.0,1.0,1.0,6,10.0,9,1,1,0,1,1,0,0,1,0,0,0,27854.0
2.0,8.0,10.0,6.0,7.0,1.0,3,10.0,5,1,0,0,1,1,0,0,0,0,0,1,60147.0
18.0,20.0,10.0,3.0,3.0,1.0,6,10.0,5,0,0,0,1,0,0,1,0,0,0,1,85925.0
4.0,5.0,6.0,5.0,4.0,0.0,4,0.0,4,0,1,1,0,0,1,0,0,0,0,1,31105.0
2.0,6.0,10.0,5.0,4.0,1.0,8,10.0,1,0,0,0,0,0,0,0,0,0,1,1,23697.0
11.0,14.0,11.0,5.0,4.0,0.0,7,1.0,8,1,1,1,1,0,0,0,0,0,0,1,107406.0
1.0,3.0,10.0,3.0,2.0,2.0,10,10.0,4,1,0,0,0,1,0,0,0,0,0,0,50000.0
24.0,40.0,24.0,6.0,5.0,1.0,10,4.0,3,1,0,0,1,0,0,0,0,0,0,1,175000.0
15.0,27.0,10.0,3.0,9.0,0.0,6,2.0,6,1,1,1,0,0,0,0,0,0,0,1,62296.0
16.0,25.0,11.0,5.0,7.0,1.0,6,1.0,3,0,0,0,1,1,0,0,0,0,0,1,42932.0
11.0,14.0,11.0,5.0,9.0,1.0,6,0.0,5,0,1,0,1,1,1,0,0,0,0,1,64098.0
7.0,17.0,10.0,3.0,7.0,2.0,10,7.0,4,0,0,0,0,1,0,0,0,0,0,1,250000.0
10.0,20.0,10.0,5.0,5.0,1.0,6,0.0,5,0,1,1,0,0,0,0,0,1,0,1,95796.0
18.0,22.0,22.0,5.0,9.0,1.0,6,10.0,6,0,1,1,1,0,1,0,0,1,0,1,184789.0
30.0,35.0,32.0,6.0,9.0,1.0,3,3.0,4,1,1,0,1,0,0,0,1,0,0,1,92369.0
19.0,20.0,19.0,5.0,7.0,0.0,6,0.0,6,0,1,1,1,0,0,0,1,0,0,1,76373.0
7.0,12.0,8.0,6.0,4.0,0.0,6,8.0,5,0,1,1,1,1,0,0,0,0,0,1,74239.0
5.0,10.0,10.0,6.0,8.0,1.0,6,10.0,6,1,0,0,1,0,1,0,0,0,0,1,37120.0
7.0,8.0,10.0,6.0,7.0,1.0,10,3.0,12,1,1,1,1,0,1,1,0,1,1,1,130000.0
3.0,6.0,10.0,5.0,5.0,2.0,1,0.0,2,1,0,0,1,0,0,0,0,0,0,1,43616.0
5.0,10.0,6.0,3.0,6.0,0.0,6,5.0,6,1,1,0,1,1,0,0,0,0,0,1,24773.0
8.0,10.0,8.0,5.0,8.0,1.0,3,0.0,5,0,1,1,0,0,0,0,0,1,1,1,179000.0
3.0,6.0,3.0,2.0,3.0,2.0,10,0.0,5,0,1,1,1,0,1,0,0,0,0,0,60000.0
18.0,25.0,18.0,3.0,6.0,0.0,6,1.0,5,0,1,0,1,0,0,0,1,0,0,1,98986.0
4.0,8.0,4.0,5.0,4.0,2.0,6,0.0,3,0,1,1,0,0,0,0,0,0,0,1,11047.0
13.0,25.0,15.0,5.0,7.0,0.0,10,0.0,6,1,1,0,1,0,0,0,1,1,0,1,71000.0
8.0,13.0,8.0,5.0,3.0,0.0,6,0.0,9,1,1,1,0,1,1,0,0,1,0,1,68677.0
3.0,8.0,4.0,5.0,5.0,2.0,3,0.0,6,0,1,0,1,0,0,1,0,0,0,1,55851.0
9.0,14.0,7.0,5.0,2.0,1.0,6,0.0,8,1,1,0,1,0,0,0,1,0,0,1,21189.0
6.0,13.0,6.0,5.0,9.0,1.0,10,9.0,3,1,0,0,0,0,0,1,0,0,0,1,145000.0
12.0,13.0,10.0,6.0,2.0,0.0,3,0.0,5,0,1,1,0,0,0,0,1,0,0,1,96666.0
7.0,13.0,7.0,5.0,9.0,0.0,10,0.0,4,0,1,0,0,1,0,0,0,0,0,1,144000.0
12.0,16.0,10.0,3.0,2.0,2.0,6,0.0,7,0,1,0,1,1,0,0,1,1,0,1,17927.0
23.0,25.0,10.0,5.0,1.0,2.0,6,0.0,7,0,1,1,1,0,1,0,0,0,0,0,76821.0
10.0,16.0,10.0,6.0,5.0,1.0,1,3.0,5,1,0,0,1,0,0,0,0,0,0,1,83597.0
6.0,11.0,6.0,6.0,9.0,1.0,10,2.0,7,1,1,1,0,1,0,0,0,0,0,1,140000.0
14.0,17.0,14.0,6.0,7.0,0.0,6,1.0,7,1,0,0,1,0,1,1,0,0,0,1,79721.0
6.0,9.0,6.0,6.0,5.0,1.0,0,3.0,8,1,1,0,1,0,0,0,0,0,0,1,33568.0
5.0,9.0,5.0,2.0,3.0,0.0,10,1.0,3,1,1,0,0,0,0,0,0,0,0,1,120000.0
7.0,11.0,7.0,5.0,9.0,2.0,6,10.0,2,0,0,0,0,0,0,1,0,1,0,1,118265.0
3.0,9.0,10.0,2.0,4.0,2.0,6,1.0,7,0,1,0,0,0,0,1,0,1,1,0,64444.0
7.0,11.0,7.0,5.0,7.0,0.0,0,7.0,4,0,0,0,0,1,0,0,0,0,0,1,14919.0
3.0,4.0,3.0,5.0,7.0,1.0,6,1.0,2,1,0,0,0,0,0,0,0,0,1,1,24874.0
34.0,41.0,34.0,2.0,4.0,0.0,0,0.0,4,1,0,0,1,0,1,0,0,0,0,1,33568.0
25.0,35.0,25.0,5.0,8.0,1.0,1,8.0,11,0,0,0,1,0,1,1,0,0,0,1,98135.0
7.0,14.0,7.0,7.0,8.0,1.0,3,3.0,1,1,0,0,0,0,0,0,0,0,0,1,85925.0
20.0,20.0,10.0,5.0,1.0,0.0,6,0.0,5,0,1,1,1,0,0,0,1,0,0,0,12000.0
4.0,11.0,10.0,6.0,2.0,2.0,6,1.0,1,0,0,0,0,0,0,0,0,0,1,1,37061.0
16.0,21.0,16.0,6.0,5.0,0.0,10,1.0,1,0,0,0,0,0,0,0,0,0,0,1,205000.0
4.0,4.0,10.0,6.0,1.0,1.0,6,10.0,3,1,1,0,1,0,0,0,0,0,0,0,85925.0
2.0,4.0,10.0,3.0,4.0,1.0,6,9.0,4,1,0,0,0,0,1,1,0,0,0,1,82058.0
1.0,2.0,1.0,3.0,2.0,2.0,6,2.0,3,0,1,1,0,0,0,0,0,0,0,1,13031.0
20.0,26.0,10.0,5.0,3.0,0.0,10,1.0,1,0,0,0,0,0,0,0,0,1,0,1,150000.0
8.0,15.0,8.0,5.0,2.0,1.0,6,9.0,6,1,1,1,0,0,0,0,0,0,1,1,54504.0
7.0,15.0,10.0,6.0,5.0,1.0,6,0.0,4,0,1,1,0,0,0,0,0,0,0,1,44024.0
12.0,16.0,12.0,5.0,5.0,0.0,5,1.0,4,1,0,0,0,0,0,0,0,1,1,1,92369.0
6.0,15.0,9.0,7.0,6.0,1.0,10,3.0,7,1,0,0,1,0,0,0,1,0,0,1,200000.0
5.0,6.0,5.0,6.0,5.0,0.0,6,10.0,2,0,0,0,1,0,0,0,0,0,0,1,65331.0
20.0,20.0,20.0,2.0,6.0,0.0,6,1.0,4,0,1,0,1,0,1,0,0,0,0,1,81663.0
18.0,26.0,25.0,6.0,2.0,1.0,6,0.0,7,0,1,1,0,0,1,1,0,0,0,0,85925.0
16.0,17.0,16.0,6.0,5.0,0.0,8,2.0,5,0,1,1,1,0,1,0,0,0,0,1,45418.0
30.0,30.0,10.0,6.0,8.0,0.0,10,1.0,1,1,0,0,0,0,0,0,0,0,0,1,140000.0
6.0,10.0,6.0,5.0,5.0,0.0,7,1.0,4,1,1,0,1,0,0,0,0,0,0,1,53703.0
11.0,16.0,10.0,6.0,1.0,1.0,2,0.0,3,0,1,0,0,0,0,0,1,0,0,0,150369.0
6.0,8.0,6.0,5.0,7.0,0.0,7,0.0,7,1,1,1,1,1,0,0,0,0,0,1,59073.0
12.0,14.0,10.0,3.0,9.0,0.0,10,9.0,1,0,0,0,0,0,0,0,0,0,0,1,200000.0
6.0,12.0,12.0,6.0,2.0,1.0,6,0.0,7,1,1,1,1,0,0,0,1,0,0,1,228096.0
3.0,7.0,3.0,3.0,9.0,2.0,6,5.0,14,1,1,1,1,1,0,0,1,0,0,1,14600.0
8.0,12.0,8.0,7.0,5.0,0.0,6,1.0,6,1,1,1,1,0,0,0,0,0,1,1,64444.0
15.0,20.0,15.0,5.0,5.0,0.0,6,0.0,6,0,0,0,1,0,0,1,1,1,0,1,43155.0
4.0,10.0,10.0,5.0,5.0,1.0,10,0.0,8,1,1,1,1,1,0,0,0,0,0,1,104000.0
10.0,12.0,10.0,3.0,4.0,0.0,3,0.0,3,0,0,0,1,0,0,0,0,0,0,1,75184.0
1.0,3.0,1.0,3.0,8.0,1.0,6,1.0,2,0,0,0,0,1,0,0,0,1,0,1,34017.0
10.0,15.0,11.0,6.0,7.0,0.0,8,1.0,9,0,1,0,1,1,0,0,0,1,0,1,75000.0
3.0,6.0,10.0,6.0,5.0,0.0,8,0.0,6,0,1,1,1,1,1,0,0,0,0,1,19200.0
17.0,20.0,17.0,6.0,4.0,1.0,0,10.0,7,1,1,1,0,0,0,0,1,1,0,1,78325.0
10.0,15.0,15.0,4.0,4.0,1.0,10,0.0,11,1,1,1,1,1,1,0,0,1,0,1,80000.0
5.0,9.0,10.0,6.0,7.0,0.0,8,1.0,3,0,1,0,0,0,0,0,1,1,0,1,51836.0
8.0,12.0,7.0,5.0,2.0,2.0,1,0.0,4,0,1,0,0,0,1,0,1,0,0,1,40708.0
12.0,16.0,15.0,5.0,5.0,0.0,7,7.0,12,1,1,0,1,1,1,0,0,0,0,1,51555.0
3.0,15.0,3.0,5.0,5.0,1.0,3,10.0,3,1,0,0,0,0,0,1,0,0,0,1,83777.0
26.0,40.0,10.0,7.0,3.0,0.0,6,1.0,4,0,0,0,0,1,0,1,0,0,1,1,118147.0
25.0,30.0,30.0,6.0,4.0,1.0,3,10.0,7,0,1,0,1,0,1,1,0,0,0,1,107406.0
10.0,17.0,10.0,5.0,4.0,1.0,6,1.0,4,1,1,1,0,0,0,0,0,0,0,1,73446.0
1.0,7.0,1.0,6.0,7.0,2.0,6,10.0,5,1,1,1,0,0,0,0,0,0,1,1,36914.0
5.0,8.0,10.0,5.0,5.0,0.0,8,0.0,6,1,1,1,1,0,0,0,0,0,0,1,62500.0
3.0,4.0,10.0,2.0,5.0,0.0,6,1.0,3,0,0,0,0,0,1,1,0,0,0,1,37714.0
5.0,8.0,5.0,5.0,7.0,1.0,5,7.0,2,0,0,0,0,1,0,0,0,0,0,1,118147.0
9.0,11.0,9.0,5.0,5.0,2.0,6,10.0,2,0,0,0,0,0,0,1,0,0,0,1,40089.0
6.0,12.0,6.0,5.0,2.0,2.0,6,0.0,4,0,1,0,1,0,1,0,0,0,0,1,18548.0
1.0,7.0,1.0,2.0,5.0,2.0,6,0.0,4,0,1,0,1,0,1,0,0,0,0,0,49622.0
3.0,7.0,4.0,5.0,3.0,0.0,6,0.0,3,0,1,1,0,0,0,0,0,0,0,1,55000.0
11.0,16.0,13.0,6.0,4.0,0.0,6,10.0,4,0,1,0,0,0,0,0,0,0,0,1,178343.0
22.0,25.0,38.0,2.0,7.0,1.0,3,10.0,3,1,0,0,1,0,0,0,0,0,0,1,76258.0
29.0,35.0,29.0,5.0,5.0,0.0,1,1.0,4,1,0,0,0,0,1,1,0,0,0,1,135936.0
1.0,4.0,1.0,2.0,5.0,2.0,3,0.0,11,0,1,0,1,1,1,1,1,0,0,1,32222.0
2.0,6.0,10.0,6.0,5.0,1.0,3,0.0,1,0,0,0,0,0,0,0,0,1,0,1,68740.0
30.0,35.0,35.0,3.0,5.0,1.0,6,10.0,7,1,0,0,1,1,0,0,0,0,1,1,188890.0
3.0,10.0,4.0,6.0,3.0,1.0,6,4.0,6,1,0,0,1,1,0,0,0,0,0,1,80555.0
9.0,15.0,9.0,2.0,7.0,0.0,6,1.0,2,0,0,0,0,1,0,0,0,0,0,0,195497.0
5.0,5.0,10.0,5.0,4.0,0.0,9,10.0,3,1,0,0,1,0,0,0,0,0,0,1,57325.0
19.0,24.0,10.0,6.0,9.0,1.0,6,1.0,4,0,0,0,0,1,0,0,0,0,0,1,97831.0
2.0,10.0,2.0,5.0,8.0,1.0,10,10.0,2,1,0,0,0,0,0,0,0,0,0,1,117879.0
5.0,7.0,10.0,6.0,6.0,1.0,6,10.0,3,0,1,0,0,1,0,0,0,0,0,1,85925.0
23.0,27.0,27.0,6.0,1.0,0.0,3,0.0,7,0,1,1,1,0,0,0,1,0,1,1,118147.0
4.0,7.0,4.0,5.0,6.0,2.0,6,0.0,10,1,1,1,1,0,1,0,0,1,1,0,83243.0
13.0,18.0,10.0,6.0,7.0,0.0,7,1.0,5,0,0,0,1,1,0,0,0,1,0,1,96666.0
4.0,8.0,4.0,6.0,7.0,1.0,10,4.0,6,1,1,0,1,1,0,0,0,0,0,1,130000.0
26.0,30.0,28.0,5.0,3.0,1.0,7,1.0,3,0,0,0,1,1,0,0,0,0,0,0,85925.0
5.0,5.0,5.0,3.0,4.0,2.0,9,0.0,8,1,1,0,1,0,0,0,0,1,1,1,36306.0
2.0,5.0,2.0,5.0,3.0,2.0,10,0.0,4,1,0,0,0,0,0,0,0,0,1,1,70000.0
8.0,9.0,10.0,5.0,4.0,2.0,6,10.0,6,1,1,1,1,0,0,0,0,0,0,1,38186.0
12.0,16.0,10.0,3.0,4.0,0.0,6,7.0,9,1,0,0,1,0,0,0,1,0,0,1,59126.0
8.0,12.0,8.0,6.0,4.0,0.0,6,1.0,2,0,0,0,1,0,0,0,0,0,1,0,54777.0
5.0,5.0,10.0,5.0,4.0,2.0,6,10.0,4,0,0,0,1,0,0,0,0,0,1,1,26904.0
11.0,17.0,10.0,5.0,5.0,1.0,4,10.0,12,1,0,0,1,1,1,1,0,0,0,1,38283.0
20.0,24.0,10.0,5.0,8.0,0.0,10,1.0,7,1,0,0,1,1,1,0,1,0,0,1,150000.0
18.0,22.0,20.0,5.0,5.0,2.0,6,1.0,10,1,1,1,1,1,1,1,0,0,0,1,136096.0
2.0,5.0,3.0,5.0,7.0,1.0,10,10.0,10,1,0,1,0,1,0,0,0,1,1,1,130000.0
24.0,39.0,24.0,6.0,4.0,2.0,6,9.0,4,1,0,0,0,0,0,1,0,0,0,1,107630.0
3.0,7.0,10.0,5.0,5.0,1.0,6,10.0,8,1,1,1,1,1,0,0,1,0,0,0,37436.0
7.0,12.0,7.0,5.0,9.0,1.0,10,7.0,6,0,0,1,0,1,0,0,0,0,0,1,149000.0
9.0,21.0,9.0,6.0,4.0,1.0,9,9.0,1,0,0,0,0,0,1,0,0,0,0,1,57325.0
20.0,22.0,20.0,7.0,9.0,1.0,6,0.0,4,0,0,1,1,0,0,1,0,0,0,1,311967.0
8.0,12.0,6.0,5.0,3.0,2.0,10,0.0,5,0,1,1,1,0,0,0,0,0,0,1,74000.0
6.0,11.0,10.0,7.0,6.0,1.0,10,10.0,5,1,0,1,0,0,0,1,0,0,0,1,212000.0
33.0,38.0,33.0,4.0,5.0,0.0,10,1.0,5,1,0,0,1,1,0,0,0,0,0,1,109500.0
13.0,20.0,10.0,3.0,4.0,0.0,10,0.0,6,0,1,1,0,0,0,0,1,0,0,1,70000.0
3.0,12.0,3.0,5.0,5.0,0.0,6,0.0,4,0,1,1,0,0,0,0,0,0,0,1,75184.0
10.0,10.0,10.0,5.0,5.0,0.0,9,1.0,5,1,1,0,1,0,0,0,0,0,0,0,115286.0
45.0,50.0,10.0,6.0,2.0,2.0,10,8.0,1,0,0,0,0,0,0,0,0,0,0,0,150000.0
9.0,12.0,10.0,5.0,5.0,0.0,3,1.0,4,0,0,1,0,1,0,0,0,0,0,1,73036.0
2.0,8.0,10.0,2.0,2.0,2.0,3,0.0,9,1,1,1,0,0,0,0,0,1,0,0,40213.0
6.0,11.0,10.0,6.0,9.0,0.0,5,2.0,3,0,1,0,0,0,0,0,0,0,0,1,85925.0
8.0,13.0,10.0,6.0,4.0,1.0,6,1.0,9,1,1,0,0,1,0,1,0,1,1,1,156508.0
9.0,14.0,14.0,7.0,2.0,0.0,2,10.0,3,1,0,0,1,0,0,0,0,0,0,1,48333.0
1.0,5.0,1.0,5.0,9.0,1.0,6,0.0,3,0,1,1,0,1,0,0,0,0,0,1,125525.0
51.0,51.0,50.0,6.0,9.0,1.0,10,3.0,3,1,0,0,0,0,0,1,0,0,1,1,300000.0
4.0,6.0,10.0,3.0,4.0,0.0,8,1.0,6,0,1,1,0,1,1,1,0,0,0,1,42000.0
3.0,5.0,3.0,3.0,3.0,0.0,6,0.0,4,0,1,1,0,0,0,0,1,0,0,1,19407.0
13.0,17.0,13.0,6.0,4.0,1.0,6,0.0,3,0,1,0,0,0,0,0,0,0,0,1,110873.0
4.0,8.0,10.0,6.0,2.0,0.0,8,10.0,4,1,0,0,0,0,0,0,0,0,0,0,100000.0
10.0,14.0,8.0,5.0,5.0,2.0,10,0.0,8,1,1,1,0,0,0,0,0,1,0,1,181000.0
34.0,40.0,35.0,5.0,9.0,0.0,10,0.0,3,0,1,0,0,1,0,0,0,0,0,1,180000.0
5.0,9.0,5.0,6.0,9.0,1.0,10,0.0,4,0,0,1,1,1,0,0,0,0,0,1,110000.0
4.0,5.0,4.0,2.0,5.0,1.0,3,0.0,12,1,1,1,1,1,1,0,1,0,0,1,12889.0
4.0,7.0,4.0,5.0,5.0,0.0,0,1.0,3,1,0,0,0,1,0,0,0,1,0,1,20514.0
2.0,4.0,2.0,6.0,5.0,1.0,10,0.0,6,0,1,0,1,0,1,0,0,0,0,1,80000.0
15.0,20.0,15.0,5.0,2.0,1.0,10,1.0,6,0,0,1,0,1,0,0,0,1,0,1,220000.0
2.0,10.0,3.0,5.0,6.0,0.0,10,0.0,7,0,1,1,0,0,1,0,0,0,1,1,98000.0
1.0,4.0,1.0,3.0,3.0,1.0,2,2.0,1,0,0,1,0,0,0,0,0,0,0,0,15037.0
20.0,25.0,20.0,5.0,4.0,2.0,6,0.0,3,0,0,0,1,1,0,0,0,0,0,1,59073.0
10.0,13.0,11.0,6.0,4.0,0.0,9,5.0,4,1,0,0,0,0,0,1,0,0,0,1,70063.0
31.0,31.0,31.0,3.0,2.0,0.0,6,0.0,7,0,1,1,1,0,0,0,0,0,0,1,30000.0
10.0,17.0,10.0,5.0,9.0,1.0,3,0.0,11,0,1,0,1,1,1,1,1,0,0,1,90221.0
2.0,3.0,10.0,5.0,9.0,0.0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,27973.0
3.0,8.0,6.0,6.0,9.0,0.0,10,0.0,8,1,0,1,1,0,1,0,0,1,1,1,290000.0
8.0,10.0,10.0,4.0,2.0,0.0,6,2.0,2,0,1,1,0,0,0,0,0,0,0,1,142560.0
0.0,1.0,1.0,3.0,2.0,1.0,3,0.0,6,1,1,1,0,0,0,0,0,0,0,0,42962.0
1.0,8.0,1.0,2.0,5.0,1.0,6,1.0,4,0,1,1,0,1,0,0,0,0,0,1,36518.0
3.0,13.0,4.0,6.0,3.0,1.0,6,0.0,4,1,1,0,0,0,0,0,1,0,0,1,37592.0
4.0,5.0,5.0,5.0,4.0,0.0,6,10.0,1,1,0,0,0,0,0,0,0,0,0,1,41160.0
1.0,6.0,1.0,6.0,2.0,2.0,10,10.0,4,1,0,0,1,0,0,0,0,0,0,1,45000.0
3.0,9.0,10.0,3.0,3.0,1.0,9,7.0,1,0,0,1,0,0,0,0,0,0,0,0,40764.0
5.0,9.0,7.0,5.0,3.0,0.0,10,0.0,4,0,1,0,1,0,0,0,1,0,0,1,97000.0
1.0,10.0,1.0,2.0,6.0,1.0,3,8.0,8,0,0,0,1,0,1,1,1,0,1,1,42962.0
1.0,6.0,1.0,5.0,9.0,2.0,4,2.0,6,1,1,1,0,0,0,1,0,0,0,1,11963.0
2.0,10.0,10.0,6.0,7.0,1.0,6,1.0,1,0,0,0,0,1,0,0,0,0,0,1,111417.0
5.0,7.0,10.0,5.0,6.0,1.0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,1,16797.0
4.0,5.0,5.0,6.0,2.0,2.0,10,0.0,5,1,1,1,0,0,0,0,0,0,1,0,70000.0
10.0,21.0,10.0,3.0,4.0,0.0,6,0.0,9,1,1,0,1,1,0,1,0,0,0,1,215098.0
4.0,14.0,10.0,6.0,7.0,0.0,6,10.0,13,1,1,0,1,0,1,1,1,1,0,1,45111.0
10.0,14.0,10.0,7.0,3.0,1.0,6,10.0,13,1,1,0,1,1,1,1,1,1,0,1,17466.0
13.0,20.0,13.0,6.0,5.0,1.0,3,9.0,4,1,0,0,0,0,0,1,0,0,0,1,118147.0
10.0,15.0,10.0,5.0,8.0,0.0,6,1.0,3,0,0,0,1,0,1,0,0,0,0,0,74239.0
2.0,4.0,10.0,5.0,2.0,1.0,6,0.0,7,1,1,1,1,1,0,0,0,0,0,1,14675.0
6.0,10.0,6.0,6.0,6.0,1.0,6,2.0,6,0,1,1,1,0,1,0,0,0,0,1,74873.0
16.0,20.0,20.0,5.0,5.0,0.0,1,1.0,4,0,1,0,1,0,1,0,0,0,0,1,101770.0
2.0,6.0,2.0,5.0,2.0,0.0,6,2.0,1,0,0,0,0,0,0,0,0,0,0,1,71280.0
29.0,33.0,10.0,4.0,1.0,1.0,5,1.0,4,0,1,0,1,0,0,0,0,0,0,0,128887.0
8.0,13.0,8.0,6.0,4.0,1.0,6,0.0,9,0,1,1,1,1,1,0,1,0,0,1,44544.0
3.0,8.0,3.0,5.0,4.0,2.0,6,0.0,3,0,1,1,0,0,0,0,0,1,0,1,50539.0
